case,sequence,seed,method,start,end,finite,ref_rms,rmse,relative_l2,max_abs,p99_abs,worst_channel_relative
nominal_8192,0,1,bf16_checkpoint,3584,3840,True,0.0037127302678021685,3.0499682219194974e-07,8.214893089243977e-05,1.7736394508428496e-05,1.4090752870363454e-06,0.0003265052607172894
nominal_8192,0,1,bf16_checkpoint,3840,4096,True,0.004408284177941789,3.241144702578397e-07,7.3523951082747e-05,9.675779211020582e-06,1.3813216846324544e-06,0.0001634051875407961
nominal_8192,0,1,bf16_checkpoint,4096,4352,True,0.004453611098672996,3.786030236712218e-07,8.501034672381496e-05,1.1771531530496097e-05,1.6018826878277365e-06,0.00018473486802198468
nominal_8192,0,1,bf16_checkpoint,4352,4608,True,0.003863365184514391,3.6347639271722357e-07,9.40828462642242e-05,1.1309693069056284e-05,1.5319463547971039e-06,0.00022293479633125107
nominal_8192,0,1,bf16_checkpoint,4608,4864,True,0.004555281192432643,3.2932960688783145e-07,7.229621904239913e-05,1.2199168247381369e-05,1.4229101052657952e-06,0.00017125689221313852
nominal_8192,0,1,bf16_checkpoint,4864,5120,True,0.0046382199378718425,3.543680581639765e-07,7.640173663833876e-05,1.1774317184113162e-05,1.6974072810275e-06,0.00019062281991260503
nominal_8192,0,1,bf16_checkpoint,5120,5376,True,0.004092241396533306,3.8513792204678496e-07,9.411417478280973e-05,1.4576912590587385e-05,1.7125490196858343e-06,0.00023281146849741976
nominal_8192,0,1,bf16_checkpoint,5376,5632,True,0.004229766929518835,3.4651906220750247e-07,8.192391400793361e-05,1.072695010032737e-05,1.6150183950454921e-06,0.00017444642663834377
nominal_8192,0,1,bf16_checkpoint,5632,5888,True,0.004651940600489047,3.3609169063979954e-07,7.22476315807788e-05,1.524010434520058e-05,1.4865558288471657e-06,0.0002353989670039301
nominal_8192,0,1,bf16_checkpoint,5888,6144,True,0.003936460073110398,3.597911620710595e-07,9.139967264719902e-05,1.0114342097047174e-05,1.6445830199769632e-06,0.00020856084915453444
nominal_8192,0,1,bf16_checkpoint,6144,6400,True,0.004412282368269933,3.6604080559029056e-07,8.29595150624542e-05,8.19032353822067e-06,1.6455098197393747e-06,0.00016274278981380592
nominal_8192,0,1,bf16_checkpoint,6400,6656,True,0.00438137309602156,3.1884237816401095e-07,7.277224997193939e-05,1.0714901468260492e-05,1.3289679550083247e-06,0.0001925078515524575
nominal_8192,0,1,bf16_checkpoint,6656,6912,True,0.0045042482827337615,3.535745062190083e-07,7.849800544396577e-05,1.3696350986712458e-05,1.5325538062382931e-06,0.0001732072451302649
nominal_8192,0,1,bf16_checkpoint,6912,7168,True,0.004190008944422623,3.68137178101482e-07,8.786071413797681e-05,1.8954706929398546e-05,1.6018653468565298e-06,0.0002710945741940744
nominal_8192,0,1,bf16_checkpoint,7168,7424,True,0.004222672898902368,3.01851636847923e-07,7.148354705058629e-05,7.068866499065039e-06,1.2662396808178639e-06,0.00015142810437658027
nominal_8192,0,1,bf16_checkpoint,7424,7680,True,0.004300098413144766,4.223978666728005e-07,9.822981385300219e-05,1.374965729630806e-05,1.7822823604216835e-06,0.0002204683800408897
nominal_8192,0,1,bf16_checkpoint,7680,7936,True,0.004562275932382801,3.1535565627907656e-07,6.912244260385441e-05,9.562103805155295e-06,1.3739646216207186e-06,0.00015494848269540697
nominal_8192,0,1,bf16_checkpoint,7936,8192,True,0.004526505703691234,3.1376922488608193e-07,6.931819938506037e-05,1.062261487750054e-05,1.4392088766289975e-06,0.00015285429358404703
nominal_8192,0,2,bf16_checkpoint,0,256,True,0.004510266701620379,3.78583484814089e-07,8.393815928403466e-05,1.448652188917052e-05,1.5646460930556552e-06,0.0002253569457985802
nominal_8192,0,2,bf16_checkpoint,256,512,True,0.004245131482661095,4.0215512187162224e-07,9.473325467401731e-05,1.3927978870109485e-05,1.8120974616139894e-06,0.000261399049951759
nominal_8192,0,2,bf16_checkpoint,512,768,True,0.004171142157993452,3.873030904104798e-07,9.285300662032431e-05,1.176696008613979e-05,1.7241694123163197e-06,0.0001907919378546102
nominal_8192,0,2,bf16_checkpoint,768,1024,True,0.004165887804779837,3.1916741967118004e-07,7.66145020288293e-05,1.0048193071371739e-05,1.4339452933980685e-06,0.0001545535437342138
nominal_8192,0,2,bf16_checkpoint,1024,1280,True,0.0045539228522475375,3.621239310551449e-07,7.951911852797916e-05,1.5421296610702417e-05,1.5566614328706359e-06,0.00021948819361275205
nominal_8192,0,2,bf16_checkpoint,1280,1536,True,0.004170630661679928,3.938234618787391e-07,9.442779613577847e-05,1.3962077669995611e-05,1.7506574238764846e-06,0.00023328999929995853
nominal_8192,0,2,bf16_checkpoint,1536,1792,True,0.004246622741857702,4.082687419429582e-07,9.613963065726893e-05,1.2878027141813124e-05,1.7981168434215232e-06,0.00021907418220832624
nominal_8192,0,2,bf16_checkpoint,1792,2048,True,0.0046201034741186605,3.890554427958581e-07,8.420924877014254e-05,1.0418908666282294e-05,1.692830495981718e-06,0.00016991238037503305
nominal_8192,0,2,bf16_checkpoint,2048,2304,True,0.004656145908224912,4.183723698829209e-07,8.985379284267732e-05,1.0765566459234157e-05,1.821334815431448e-06,0.00017063727864641653
nominal_8192,0,2,bf16_checkpoint,2304,2560,True,0.004263234716580802,3.240730292278874e-07,7.601576051336914e-05,8.838493908695788e-06,1.4530915297331733e-06,0.00016248960578674093
nominal_8192,0,2,bf16_checkpoint,2560,2816,True,0.0044586824095362975,3.8219938774419036e-07,8.572025379666794e-05,1.9471911647386667e-05,1.6584372175647438e-06,0.00025550207811981705
nominal_8192,0,2,bf16_checkpoint,2816,3072,True,0.00465510139352424,3.731200548251995e-07,8.015293831069946e-05,1.7535967330279192e-05,1.5749018200705178e-06,0.00025490374671843807
nominal_8192,0,2,bf16_checkpoint,3072,3328,True,0.004622743615587841,2.692896128641154e-07,5.8253200968375967e-05,6.430691332538936e-06,1.2244973051201584e-06,0.00010688910531289645
nominal_8192,0,2,bf16_checkpoint,3328,3584,True,0.0040821494162475115,2.9606594538961e-07,7.252697419923611e-05,1.148641984530718e-05,1.2862788106289724e-06,0.00016692656273618032
nominal_8192,0,2,bf16_checkpoint,3584,3840,True,0.004315400443224057,4.0550776396786084e-07,9.396758639272512e-05,2.1249449566127692e-05,1.6875166011700943e-06,0.00031470727551457015
nominal_8192,0,2,bf16_checkpoint,3840,4096,True,0.004357495235117567,3.8660655119874657e-07,8.872219711981297e-05,1.4701800368852568e-05,1.6799528235859982e-06,0.000243700207677935
nominal_8192,0,2,bf16_checkpoint,4096,4352,True,0.004415931365517965,3.9128617813779067e-07,8.860784866204434e-05,1.0770578720343572e-05,1.7384095954118024e-06,0.00016283865032109027
nominal_8192,0,2,bf16_checkpoint,4352,4608,True,0.004305569118297496,3.133041440037607e-07,7.276718487047471e-05,1.027277200826935e-05,1.2489072864962414e-06,0.00023476765095960074
nominal_8192,0,2,bf16_checkpoint,4608,4864,True,0.00405662740448725,4.045995542242665e-07,9.973791375976939e-05,1.0224673838478589e-05,1.8232482220552477e-06,0.00021267868167738774
nominal_8192,0,2,bf16_checkpoint,4864,5120,True,0.004141467997969792,3.606980355571649e-07,8.709424671009997e-05,1.2640855213867132e-05,1.4752331296396847e-06,0.0002173469487846605
nominal_8192,0,2,bf16_checkpoint,5120,5376,True,0.004054702112809752,3.126652376325298e-07,7.711176528720745e-05,1.0612459894439276e-05,1.407874232646767e-06,0.00020320379299563847
nominal_8192,0,2,bf16_checkpoint,5376,5632,True,0.004082092016031029,3.807076548855464e-07,9.326287927622564e-05,1.9744868400790004e-05,1.6274948166657824e-06,0.00024066130968371753
nominal_8192,0,2,bf16_checkpoint,5632,5888,True,0.004503830650852198,4.03018036194766e-07,8.948339034872647e-05,1.2350781244178238e-05,1.6173199640220986e-06,0.00018939267301590853
nominal_8192,0,2,bf16_checkpoint,5888,6144,True,0.0041692731640116535,3.385156127959746e-07,8.119295605717919e-05,9.901953648812356e-06,1.4807997291910733e-06,0.00018516965304163442
nominal_8192,0,2,bf16_checkpoint,6144,6400,True,0.004303296400679241,3.568648470559328e-07,8.29282517001628e-05,9.769237292054462e-06,1.5759800137866417e-06,0.00017544688563648106
nominal_8192,0,2,bf16_checkpoint,6400,6656,True,0.004351630614530051,3.3752261624321835e-07,7.7562331489312e-05,1.2665035550007194e-05,1.4445909847458345e-06,0.0001977163226581876
nominal_8192,0,2,bf16_checkpoint,6656,6912,True,0.00428818054739513,3.7444919017947114e-07,8.732122774236537e-05,1.9563515625617076e-05,1.3831776440414986e-06,0.00029941578116453565
nominal_8192,0,2,bf16_checkpoint,6912,7168,True,0.004699015665675424,3.427460461834245e-07,7.293996670133662e-05,1.2922867813189211e-05,1.4731305828132409e-06,0.00016470622816059768
nominal_8192,0,2,bf16_checkpoint,7168,7424,True,0.00410074515798717,3.9536839710896193e-07,9.641379356112598e-05,1.576084449510587e-05,1.8138942730021299e-06,0.000246779550302864
nominal_8192,0,2,bf16_checkpoint,7424,7680,True,0.004210771130653031,3.642979830771489e-07,8.651574065025268e-05,2.584901148201986e-05,1.4674781592221e-06,0.0003433923423336487
nominal_8192,0,2,bf16_checkpoint,7680,7936,True,0.004044798650525413,2.7752452729549456e-07,6.86126928121489e-05,9.971619235327406e-06,1.2075829906499004e-06,0.00018555714013531883
nominal_8192,0,2,bf16_checkpoint,7936,8192,True,0.004476220568113255,3.1511122957808895e-07,7.039671633315193e-05,1.1514576234661345e-05,1.414028600595187e-06,0.0001771974217803558
nominal_8192,0,0,fp32_checkpoint,0,256,True,0.004223404871098448,4.063997228646147e-12,9.622561304640345e-10,1.2079509181112114e-10,1.8086927506383795e-11,2.25291790345974e-09
nominal_8192,0,0,fp32_checkpoint,256,512,True,0.004510933410691995,5.801233528600319e-12,1.2860383872770107e-09,1.5639031996500519e-10,2.4718544446543352e-11,2.5428818564193103e-09
nominal_8192,0,0,fp32_checkpoint,512,768,True,0.004172495799622681,4.970568193911014e-12,1.1912697897408316e-09,1.6083132482053175e-10,2.2273246730601735e-11,2.5143070853508287e-09
nominal_8192,0,0,fp32_checkpoint,768,1024,True,0.004481716825336373,5.113536489083316e-12,1.1409771496885064e-09,1.907626279162855e-10,2.2679603681185858e-11,3.221810576197448e-09
nominal_8192,0,0,fp32_checkpoint,1024,1280,True,0.003851775290928306,4.263954815590392e-12,1.1070102728040367e-09,1.0003624664745026e-10,1.9911478744017453e-11,2.451425930419022e-09
nominal_8192,0,0,fp32_checkpoint,1280,1536,True,0.004145196110581461,4.853338698151852e-12,1.1708345199308453e-09,1.2056491308781725e-10,2.094629652452782e-11,2.5396680698057685e-09
nominal_8192,0,0,fp32_checkpoint,1536,1792,True,0.004654268543111508,5.7964344275377646e-12,1.2454018013457143e-09,1.746077528440651e-10,2.602191986520416e-11,2.587992164130309e-09
nominal_8192,0,0,fp32_checkpoint,1792,2048,True,0.0038529279792369167,5.541889810505583e-12,1.4383580073051794e-09,1.895334076316979e-10,2.486379037554272e-11,3.7203551517978372e-09
nominal_8192,0,0,fp32_checkpoint,2048,2304,True,0.003919820847569478,5.1040609836532815e-12,1.3021158828771735e-09,1.7515615477123325e-10,2.3347500909594763e-11,3.270277582509327e-09
nominal_8192,0,0,fp32_checkpoint,2304,2560,True,0.0045169358304264435,4.898917303546084e-12,1.0845665042541854e-09,1.4564801621708146e-10,2.1395616348496948e-11,2.3540918112516617e-09
nominal_8192,0,0,fp32_checkpoint,2560,2816,True,0.00407606609633927,5.2378237277996e-12,1.285019330894489e-09,2.302917622223899e-10,2.2113589650835748e-11,3.56176565396475e-09
nominal_8192,0,0,fp32_checkpoint,2816,3072,True,0.004308320232769704,5.262237482085764e-12,1.2214128007617511e-09,1.7055345157002133e-10,2.239716361538461e-11,2.887524952137759e-09
nominal_8192,0,0,fp32_checkpoint,3072,3328,True,0.004154002573229644,5.521078796469383e-12,1.3290985499262385e-09,1.4114571490753125e-10,2.4782172316877006e-11,2.669534395934756e-09
nominal_8192,0,0,fp32_checkpoint,3328,3584,True,0.004877854088941075,5.504790254255821e-12,1.1285270436309518e-09,2.611428360881074e-10,2.4615707493180734e-11,4.240706233316476e-09
nominal_8192,0,0,fp32_checkpoint,3584,3840,True,0.004715227608484483,5.344274914670581e-12,1.133407622795176e-09,2.5454401173657937e-10,2.2281985394148914e-11,3.687750416634524e-09
nominal_8192,0,0,fp32_checkpoint,3840,4096,True,0.004391622825438565,4.5377514391984556e-12,1.0332743998217327e-09,1.5561511156276034e-10,1.9238847797850335e-11,2.212752584262211e-09
nominal_8192,0,0,fp32_checkpoint,4096,4352,True,0.0038738466911289625,4.675705298056826e-12,1.2069928602915817e-09,1.587892187529527e-10,1.9133708502143336e-11,2.8520880859175495e-09
nominal_8192,0,0,fp32_checkpoint,4352,4608,True,0.004290977423953939,5.447172331120783e-12,1.2694479119634852e-09,1.6587714361804284e-10,2.4121862137946266e-11,2.8520253334187646e-09
nominal_8192,0,0,fp32_checkpoint,4608,4864,True,0.004026712125126219,4.8859466219144465e-12,1.2133836415637222e-09,1.8943256295186894e-10,2.0753581786046493e-11,3.232363533954349e-09
nominal_8192,0,0,fp32_checkpoint,4864,5120,True,0.00448406747941663,6.260557940361433e-12,1.3961783512624395e-09,1.6349305373072887e-10,2.943461828116583e-11,2.8746565023369625e-09
nominal_8192,0,0,fp32_checkpoint,5120,5376,True,0.004102237741309617,4.704371280992911e-12,1.1467817268657536e-09,1.1699653225394346e-10,2.1657091749289587e-11,2.116619780655028e-09
nominal_8192,0,0,fp32_checkpoint,5376,5632,True,0.004079639054798992,6.2791585976976054e-12,1.5391456237559198e-09,2.1282490353380368e-10,2.726372139768423e-11,3.4777416600490712e-09
nominal_8192,0,0,fp32_checkpoint,5632,5888,True,0.004620708549977436,6.164089902412566e-12,1.3340140014766062e-09,2.1711576286831402e-10,2.6328071255250375e-11,3.298861378379992e-09
nominal_8192,0,0,fp32_checkpoint,5888,6144,True,0.004536442381652594,5.4248819335470276e-12,1.1958449986023588e-09,1.6051816386503104e-10,2.468819738487409e-11,2.645794597674701e-09
nominal_8192,0,0,fp32_checkpoint,6144,6400,True,0.003948986641585286,4.2472425546777074e-12,1.0755272023337839e-09,1.3080308450957867e-10,1.9354069908403283e-11,2.307739583797179e-09
nominal_8192,0,0,fp32_checkpoint,6400,6656,True,0.00407599305001345,5.523274501026968e-12,1.3550745629972902e-09,1.5995559043968655e-10,2.3904500919945942e-11,2.76281269088757e-09
nominal_8192,0,0,fp32_checkpoint,6656,6912,True,0.004271877959026672,5.6350741431523365e-12,1.319109346568567e-09,1.7363889211023664e-10,2.3843309592333476e-11,2.8522637969801776e-09
nominal_8192,0,0,fp32_checkpoint,6912,7168,True,0.004278757996137674,5.04732558746213e-12,1.1796239918261845e-09,1.6340567961237173e-10,2.32463479932567e-11,2.4841223019800477e-09
nominal_8192,0,0,fp32_checkpoint,7168,7424,True,0.004227424376500773,5.6592868124671684e-12,1.3387079953282599e-09,1.9093024036798134e-10,2.4437462242590096e-11,3.345842278633466e-09
nominal_8192,0,0,fp32_checkpoint,7424,7680,True,0.004292352623023404,5.178855064203016e-12,1.2065306648909908e-09,1.5553350751415507e-10,2.3528113545986927e-11,2.30815838476845e-09
nominal_8192,0,0,fp32_checkpoint,7680,7936,True,0.004509675027144068,5.394328470042478e-12,1.1961678918267094e-09,1.6345741470427666e-10,2.461565481830231e-11,2.5301843990406428e-09
nominal_8192,0,0,fp32_checkpoint,7936,8192,True,0.004099403088263625,5.221849339329547e-12,1.2738072414199584e-09,2.050582949969515e-10,2.1880858576839868e-11,3.1501122550717718e-09
nominal_8192,0,1,fp32_checkpoint,0,256,True,0.004077822546439057,5.1959360574737815e-12,1.2741937635346866e-09,1.7603354863192366e-10,2.323776412179582e-11,3.1810396330918355e-09
nominal_8192,0,1,fp32_checkpoint,256,512,True,0.004391720351136915,5.289610639739794e-12,1.2044506974061853e-09,1.9302833810519449e-10,2.3310127083772465e-11,2.898238650664431e-09
nominal_8192,0,1,fp32_checkpoint,512,768,True,0.004466808524873393,5.302629611995028e-12,1.1871181812399997e-09,1.540007808775723e-10,2.390664452967154e-11,3.066125571169497e-09
nominal_8192,0,1,fp32_checkpoint,768,1024,True,0.004199821722706758,4.9036353249522445e-12,1.1675817805408854e-09,1.7197837143094474e-10,1.952206576312527e-11,3.238293932744281e-09
nominal_8192,0,1,fp32_checkpoint,1024,1280,True,0.003904241060007868,7.055137930142154e-12,1.8070446526495822e-09,1.8852859507909048e-10,3.2247026212489627e-11,3.6018046733948034e-09
nominal_8192,0,1,fp32_checkpoint,1280,1536,True,0.004371329834185026,5.819037241438373e-12,1.331182377484277e-09,2.2110921166912378e-10,2.3211825744915423e-11,3.6523689255674764e-09
nominal_8192,0,1,fp32_checkpoint,1536,1792,True,0.00427927197374567,5.936581507214295e-12,1.3872877310992627e-09,2.3197552429313206e-10,2.7480722715857306e-11,3.5775900793747145e-09
nominal_8192,0,1,fp32_checkpoint,1792,2048,True,0.003950269826390021,6.416248576853314e-12,1.6242557746281457e-09,1.8931373114115801e-10,2.8773144682830733e-11,3.815612358306309e-09
nominal_8192,0,1,fp32_checkpoint,2048,2304,True,0.004299808789232686,4.534301164099135e-12,1.0545355354995437e-09,1.5069558621794155e-10,2.0261322103594368e-11,2.3218233105924526e-09
nominal_8192,0,1,fp32_checkpoint,2304,2560,True,0.004809436307879001,5.857744731454789e-12,1.2179690833743674e-09,1.8818693825473076e-10,2.3671586911770265e-11,2.615772204504206e-09
nominal_8192,0,1,fp32_checkpoint,2560,2816,True,0.0045170716156377345,5.734902413873781e-12,1.2696062630532612e-09,3.051497687346638e-10,2.4370392735090197e-11,3.899378311510667e-09
nominal_8192,0,1,fp32_checkpoint,2816,3072,True,0.004181455289048503,4.540139055797878e-12,1.0857796489391601e-09,1.6118599944353607e-10,1.8857627859421292e-11,2.396312857100815e-09
nominal_8192,0,1,fp32_checkpoint,3072,3328,True,0.004207306231743232,4.223087118546287e-12,1.0037508291371784e-09,1.3474112624256573e-10,1.8795878769964162e-11,2.335599714970177e-09
nominal_8192,0,1,fp32_checkpoint,3328,3584,True,0.0042741618657769105,5.881581452660813e-12,1.376078313681675e-09,1.6348649257286185e-10,2.672451484609651e-11,3.07676660634612e-09
nominal_8192,0,1,fp32_checkpoint,3584,3840,True,0.0037127302678021685,4.526331530411015e-12,1.219138263198009e-09,1.628973613984619e-10,2.0338695144294042e-11,3.0103528195160222e-09
nominal_8192,0,1,fp32_checkpoint,3840,4096,True,0.004408284177941789,5.042809821997292e-12,1.143939369251771e-09,2.280590898420809e-10,2.1768580167613737e-11,3.0778924296513015e-09
nominal_8192,0,1,fp32_checkpoint,4096,4352,True,0.004453611098672996,5.961189110840072e-12,1.3385068832382505e-09,1.776481992109627e-10,2.5715235332833805e-11,3.0762954353938673e-09
